AccusedMasterID,CaseMasterID,AccusedName,AgeYear,GenderID,PersonID,PersonIdentityID
630,347,Hardik Patel,16,M,A1,292
631,348,Baljiwan Parmer,47,M,A1,771
632,348,Manan Thaker,29,M,A2,772
633,349,Daniel Bora,37,M,A1,773
634,350,Matthew Maharaj,31,M,A1,774
635,350,Ekapad Lal,30,M,A2,775
636,351,Rushil Kari,17,M,A1,776
637,352,Vivaan Shenoy,24,M,A1,777
638,353,Tanish Sahni,24,M,A1,778
639,353,Theodore Sengupta,34,M,A2,779
640,354,Raagini Nori,47,F,A1,780
641,355,Mason Nanda,47,M,A1,781
642,355,Ansh Verma,31,M,A2,290
643,356,Harsh Raman,23,M,A1,782
644,356,Sanya Guha,32,F,A2,783
645,357,Max Chander,30,M,A1,784
646,358,Wishi Bala,45,F,A1,785
647,358,Hardik Boase,26,M,A2,786
648,359,Utkarsh Bhandari,32,M,A1,787
649,360,Farhan Choudhry,23,M,A1,788
650,361,Robert Jhaveri,25,M,A1,789
651,361,Harshil Mukherjee,24,M,A2,790
652,361,Wazir Dutt,25,M,A3,791
653,362,Ekbal Sehgal,40,M,A1,792
654,362,Ryan Koshy,29,M,A2,793
655,363,Anmol Chand,16,M,A1,794
656,364,Jeet Gola,20,M,A1,795
657,364,Veer Rajagopalan,17,M,A2,796
658,365,Madhav Bhavsar,16,M,A1,797
659,365,Yatin Sabharwal,35,M,A2,798
660,366,Zayyan Nanda,26,M,A1,799
661,367,Vihaan Bala,29,M,A1,800
662,367,Vihaan Raj,36,M,A2,801
663,368,Dakshesh Deshpande,27,M,A1,802
664,368,Vedika Sundaram,30,F,A2,803
665,369,Liam Edwin,26,M,A1,804
666,369,Aditya Chaudhry,37,M,A2,805
667,370,Frado Brahmbhatt,23,M,A1,806
668,370,Laban Dube,49,M,A2,807
669,371,Timothy Batta,36,M,A1,808
670,371,Saumya Morar,59,F,A2,809
671,372,Rachit Khare,21,M,A1,810
672,373,Akshay Atwal,29,M,A1,811
673,374,Anthony Sagar,33,M,A1,812
674,374,Nihal Naidu,46,M,A2,813
675,375,Chatresh Parikh,36,M,A1,814
676,375,Harini Aurora,46,T,A2,815
677,376,Bachittar Mallick,16,M,A1,816
678,376,Anthony Bhavsar,50,M,A2,817
679,377,Jeremiah Chandran,16,M,A1,818
680,378,Gagan Nadkarni,30,M,A1,819
681,379,Zayan Arya,27,M,A1,820
682,379,Advaith Dash,37,M,A2,821
683,380,Balveer Bhasin,43,M,A1,822
684,381,Ishwar Sekhon,55,M,A1,156
685,381,Rushil Devi,25,M,A2,155
686,381,Jonathan Mohanty,36,M,A3,154
687,382,Tristan Narasimhan,18,M,A1,823
688,383,Elijah Sinha,26,M,A1,160
689,383,Robert Ahluwalia,28,M,A2,159
690,384,Kritika Kapadia,19,F,A1,824
691,384,Yoshita Nagy,31,F,A2,825
692,384,Timothy Ahuja,25,M,A3,826
693,385,Dev Chand,33,M,A1,827
694,386,Unni Sibal,32,T,A1,828
695,387,Simon Goda,37,M,A1,829
696,388,Balveer Parsa,35,M,A1,830
697,389,Patrick Murty,29,M,A1,339
698,390,Rayaan Sane,27,M,A1,831
699,390,Mason Yogi,30,M,A2,832
700,390,Gagan Kurian,21,M,A3,833
701,391,Bimala Nath,43,F,A1,834
702,391,Wahab Hayre,56,M,A2,835
703,391,Orinder Mangat,29,M,A3,258
704,392,Zashil Prasad,32,M,A1,836
705,393,Mitesh Bobal,39,M,A1,837
706,393,Anirudh Dash,37,M,A2,838
707,393,Finn Hari,26,M,A3,839
708,394,Qadim Majumdar,42,M,A1,151
709,394,Chatresh Dubey,24,M,A2,149
710,394,Jonathan Lal,16,M,A3,150
711,395,Chakradhar Rastogi,31,M,A1,188
712,395,Qushi Varty,36,F,A2,186
713,396,Akshay Divan,28,M,A1,840
714,397,Devika Chanda,40,F,A1,841
715,398,Abdul Jaggi,39,M,A1,166
716,398,Anirudh Rajagopalan,27,M,A2,163
717,398,Yoshita Mangat,16,F,A3,164
718,399,Mitesh Sabharwal,25,M,A1,842
719,399,Chatura Padmanabhan,35,M,A2,843
720,400,Nikita Ahuja,29,F,A1,844
721,400,Yatan Agarwal,17,M,A2,845
722,401,Maanas Sankar,39,M,A1,846
723,401,Gaurang Prasad,33,M,A2,847
724,402,Karan Kothari,17,M,A1,187
725,402,Qushi Varty,36,F,A2,186
726,403,Umang Kala,16,M,A1,848
727,403,Harish Bhargava,18,M,A2,849
728,404,Thomas Chopra,28,M,A1,850
729,405,Yatan Parmar,24,M,A1,34
730,405,Neel Behl,31,M,A2,33
731,405,George Verma,44,M,A3,36
732,405,Faras Baral,17,M,A4,32
733,405,Nathan Vora,31,M,A5,35
734,406,Avi Arya,32,M,A1,23
735,406,Rishi Saha,20,M,A2,22
736,406,Isaac Ramachandran,35,M,A3,20
737,407,Kiaan Amble,16,M,A1,851
738,407,Chanakya Kakar,25,M,A2,852
739,408,Tanish Nayar,45,M,A1,853
740,409,Radha Rastogi,16,F,A1,854
741,410,Fiyaz Nazareth,18,M,A1,232
742,411,Divya Wali,38,F,A1,855
743,412,Abhiram Parsa,34,M,A1,856
744,413,Jonathan Srivastava,23,M,A1,291
745,414,Daksha Rajan,46,F,A1,857
746,414,Gunbir Dhar,16,M,A2,858
747,415,Nidhi Sibal,31,F,A1,859
748,415,Udant D’Alia,39,M,A2,860
749,416,Frederick Chakraborty,46,M,A1,861
750,417,Diya Deshpande,46,F,A1,862
751,418,Aarnav Narayanan,32,M,A1,31
752,418,Darpan Purohit,29,M,A2,28
753,418,Baljiwan Grover,45,M,A3,27
754,419,Isaac Lad,18,M,A1,863
755,419,Maanav Chahal,35,M,A2,864
756,420,Nachiket Bhatia,19,M,A1,865
757,420,Rishi Sampath,28,M,A2,866
758,420,Tejas Rana,33,M,A3,263
759,421,Chatresh Rana,37,M,A1,867
760,421,Victor Mutti,24,M,A2,868
761,421,Manbir Kanda,20,M,A3,869
762,422,Mohammed Thakkar,42,M,A1,870
763,423,Yachana Manne,40,F,A1,871
764,423,Bhanumati Nath,16,F,A2,872
765,424,Gaurav Sura,35,M,A1,873
766,424,Mason Dutta,39,M,A2,874
767,425,Warjas Pall,34,M,A1,875
768,426,Chanakya Deep,31,M,A1,876
769,427,Finn Devan,38,M,A1,877
770,428,Luke Sheth,19,M,A1,231
771,428,Henry Kamdar,16,M,A2,878
772,429,Frado Bhalla,36,M,A1,879
773,429,Aayush Swamy,42,M,A2,259
774,430,Upkaar Sem,37,M,A1,343
775,431,Jai Ranganathan,28,M,A1,880
776,432,Chaitanya Sheth,30,M,A1,881
777,432,Faqid Aurora,47,M,A2,277
778,433,Benjamin Dara,39,M,A1,882
779,434,Rehaan Sule,24,M,A1,883
780,435,Samaksh Bahri,43,M,A1,884
781,435,Yash Bhatt,27,M,A2,885
782,436,Naksh Das,26,M,A1,886
783,436,Devansh Jhaveri,28,M,A2,887
784,437,Brijesh Dash,40,M,A1,888
785,438,Arin Venkataraman,20,M,A1,889
786,439,Naksh Virk,38,M,A1,890
787,440,Hritik Desai,29,M,A1,891
788,441,Siddharth Borde,31,M,A1,892
789,442,Karan Kothari,17,M,A1,187
790,442,Chakradhar Rastogi,31,M,A2,188
791,442,Qushi Varty,36,F,A3,186
792,443,Joshua Sandal,34,M,A1,893
793,443,Harsh Bobal,47,M,A2,894
794,443,Gopal Pradhan,40,M,A3,895
795,444,Jagdish Gandhi,44,M,A1,100
796,444,Udant Dutta,25,M,A2,101
797,445,Samar Bhatti,25,M,A1,896
798,446,Rudra Balasubramanian,23,M,A1,65
799,446,Praneel Thakkar,16,M,A2,62
800,446,Megha Sarma,31,F,A3,64
801,447,Laksh Anne,26,M,A1,897
802,447,Hritik Venkataraman,21,M,A2,331
803,448,Zansi Mohan,37,F,A1,898
804,449,Arjun Garde,17,M,A1,899
805,450,Kai Andra,40,M,A1,900
806,451,Jeet Sahota,16,M,A1,901
807,452,Manya Sangha,16,F,A1,902
808,453,Tanvi Munshi,26,F,A1,903
809,453,Chaaya Bose,16,T,A2,904
810,454,Waida Zachariah,30,F,A1,202
811,454,Zayan Palan,39,M,A2,203
812,454,Devansh Bhagat,34,M,A3,201
813,454,Logan Rao,34,M,A4,200
814,454,Laksh Swaminathan,36,M,A5,199
815,454,Harita Shankar,36,F,A6,204
816,454,Aarini Basak,16,F,A7,197
817,454,Quincy Murty,40,M,A8,198
818,455,Aarush Sandal,39,M,A1,905
819,455,Jason Wable,27,M,A2,906
820,456,Harita Mane,41,F,A1,228
821,456,Gagan Borde,43,M,A2,907
822,457,Qadim Setty,21,M,A1,312
823,458,Daksh Nigam,29,M,A1,908
824,459,Hredhaan Agate,42,M,A1,909
825,460,Darpan Brar,36,M,A1,196
826,460,Zaid Iyengar,36,M,A2,192
827,460,Pranav Dugal,21,M,A3,195
828,460,Jyoti Jain,28,F,A4,194
829,460,Jai Lanka,24,M,A5,193
830,461,Nitesh Misra,23,M,A1,910
831,461,Chatresh Ahluwalia,19,M,A2,911
832,462,Aayush Chaudhuri,30,M,A1,912
833,463,Darsh Kothari,26,M,A1,285
834,463,Faraj Roy,20,M,A2,913
835,464,Gopal Bail,36,M,A1,304
836,465,Rudra Prasad,34,M,A1,914
837,466,Krish Chopra,30,M,A1,915
838,466,Theodore Edwin,54,M,A2,916
839,467,Praneel Issac,19,M,A1,917
840,467,Girish Mane,44,M,A2,918
841,468,Daniel Sama,36,M,A1,919
842,468,Yug Datta,21,M,A2,920
843,469,Fitan Karpe,16,M,A1,116
844,469,Yamini Dewan,21,F,A2,115
845,469,Yagnesh Subramaniam,19,M,A3,114
846,469,Girik Dugar,24,M,A4,118
847,469,Samaksh Pandit,42,M,A5,113
848,469,Jeremiah Puri,26,M,A6,112
849,469,Logan Kakar,24,M,A7,117
850,470,Amol Jaggi,24,M,A1,321
851,470,Jagat Ben,36,M,A2,921
852,470,Tanish Anand,28,M,A3,922
853,471,Krishna Dua,26,F,A1,923
854,472,Hardik Som,16,M,A1,924
855,472,Zayan Golla,33,M,A2,925
856,473,Dominic Rattan,17,M,A1,926
857,473,Mahika Handa,34,F,A2,927
858,474,Orinder Kakar,29,M,A1,72
859,474,Abdul Dhaliwal,25,M,A2,69
860,474,Ekanta Raman,31,F,A3,67
861,474,Ekbal Misra,35,M,A4,68
862,474,Brijesh Mody,28,M,A5,71
863,474,Anvi Ahluwalia,34,F,A6,70
864,474,Ekavir Dyal,26,M,A7,73
865,475,Tanay Srinivas,31,M,A1,928
866,475,Tanay Behl,40,M,A2,929
867,476,Gavin Baria,35,M,A1,930
868,476,Atharv Nagy,28,M,A2,931
869,476,Luke Sodhi,40,M,A3,932
870,477,Jonathan Swamy,50,M,A1,933
871,477,Oliver Modi,22,M,A2,934
872,478,Henry Rajagopalan,43,M,A1,935
873,479,Akshay Banerjee,22,M,A1,249
874,479,Ansh Halder,16,M,A2,936
875,479,Vansha Chaudhary,29,F,A3,937
876,480,Anthony Datta,46,M,A1,938
877,481,Jonathan Srivastava,23,M,A1,291
878,481,Qadim Sen,18,M,A2,939
879,482,Maanav Bath,16,M,A1,940
880,483,Nicholas Uppal,27,M,A1,229
881,484,George Aggarwal,34,M,A1,941
882,484,Ikbal Andra,17,M,A2,942
883,485,Anjali Wali,37,F,A1,137
884,485,Qasim Bassi,22,M,A2,140
885,485,Chakradhar Subramaniam,36,M,A3,138
886,485,Chanakya Goel,41,M,A4,136
887,485,Ranbir Rajan,34,M,A5,133
888,485,Darika Babu,29,F,A6,134
889,486,Isaac Bath,37,M,A1,943
890,486,Madhav Baral,16,M,A2,944
891,486,Maya Deol,19,F,A3,945
892,487,Qarin Nair,38,M,A1,946
893,488,Abdul Parekh,18,M,A1,947
894,489,Sai Kurian,18,T,A1,948
895,489,Timothy Kannan,41,M,A2,949
896,490,Faras Sehgal,16,M,A1,950
897,491,Wriddhish Chander,40,M,A1,951
898,492,Zaid Desai,23,M,A1,219
899,492,Arjun Rao,20,M,A2,221
900,492,Yagnesh Mital,39,M,A3,220
901,493,Mohammed Gaba,29,M,A1,952
902,494,Jason Sha,31,M,A1,953
903,495,Abeer Chaudhry,20,M,A1,954
904,495,Rehaan Bail,46,M,A2,955
905,496,Ekbal Arya,23,M,A1,956
906,496,Chatresh Nigam,26,M,A2,957
907,496,Harrison Dewan,30,M,A3,958
908,497,Jairaj Bhalla,26,M,A1,959
909,497,David Bail,18,M,A2,960
910,498,Sarthak Dhar,46,M,A1,961
911,498,Vrinda Golla,20,T,A2,283
912,499,Tanay Rajan,18,M,A1,962
913,499,Patrick Mangat,29,M,A2,963
914,500,Avi Bhalla,16,M,A1,15
915,500,Sathvik Walla,44,M,A2,12
916,500,Siddharth Arya,24,M,A3,13
917,500,Dalbir Pandey,22,M,A4,11
918,501,Faqid Gokhale,36,M,A1,964
919,501,Oliver Golla,31,M,A2,965
920,502,Zaid Pillay,16,M,A1,966
921,503,Ethan Nagarajan,29,M,A1,967
922,504,Liam Dhillon,16,M,A1,968
923,505,Girik Pall,16,M,A1,308
924,505,Janani Oommen,31,F,A2,278
925,506,Wriddhish Srinivas,16,M,A1,121
926,506,Ethan Bhalla,21,M,A2,125
927,506,Faris Desai,19,M,A3,124
928,506,Daniel Karpe,16,M,A4,119
929,506,Faris Roy,27,M,A5,122
930,506,Jairaj Bassi,41,M,A6,123
931,506,Noah Comar,24,M,A7,120
932,507,Yuvraj Yohannan,29,M,A1,969
933,507,Ishwar Rajagopalan,37,M,A2,970
934,507,Shivansh Vyas,32,M,A3,971
935,508,Radhika Som,18,F,A1,972
936,509,Victor Dhawan,31,M,A1,973
937,510,Ekbal Purohit,22,M,A1,974
938,510,Simon Prabhu,21,M,A2,975
939,510,Chatresh Borah,41,M,A3,976
940,511,Rajeshri Dhaliwal,29,F,A1,977
941,511,Jason Bose,16,M,A2,978
942,511,Sathvik Doctor,29,M,A3,979
943,512,Wahab Sabharwal,38,M,A1,980
944,513,Christopher Dugal,51,M,A1,981
945,514,Wridesh Dada,38,M,A1,183
946,514,Ishwar Mutti,16,M,A2,185
947,514,Onkar Dada,16,M,A3,179
948,515,Vihaan Bora,16,M,A1,76
949,515,Pranav Dave,25,M,A2,79
950,515,Bahadurjit Krishna,29,M,A3,77
951,515,Chandresh Mane,32,M,A4,80
952,515,Dakshesh Golla,16,M,A5,75
953,515,Hardik Sur,27,M,A6,78
954,516,Farhan Walla,33,M,A1,338
955,516,Ishaan Sampath,17,M,A2,982
956,517,Dev Kakar,30,M,A1,983
957,518,William Munshi,33,M,A1,984
958,519,Lopa Chopra,40,F,A1,985
959,520,Gautami Chhabra,29,F,A1,986
960,521,Jai Luthra,37,M,A1,987
961,522,Arjun Murty,48,M,A1,988
962,523,Nakul Raman,39,M,A1,989
963,524,Chanakya Virk,27,M,A1,319
964,525,Yashasvi Doctor,22,F,A1,990
965,526,Vincent Brar,23,M,A1,991
966,526,Jack Kale,28,M,A2,992
967,526,Faris Thaker,20,M,A3,993
968,527,Jackson Chacko,28,M,A1,144
969,527,Parth Chaudhari,16,M,A2,142
970,527,Samarth Kurian,37,M,A3,145
971,527,Ishwar Subramaniam,21,M,A4,141
972,528,Isaac Mannan,29,M,A1,97
973,528,Falan Pau,33,M,A2,96
974,528,Vincent Thaker,30,M,A3,98
975,529,Siddharth Arya,24,M,A1,13
976,529,Dalbir Pandey,22,M,A2,11
977,529,Sathvik Walla,44,M,A3,12
978,530,Naksh Gara,16,M,A1,994
979,531,Qabil Pandit,36,M,A1,995
980,531,Balendra Modi,22,M,A2,330
981,532,Timothy Dey,31,M,A1,996
982,532,Yagnesh Baral,34,M,A2,997
983,533,Yashvi Murthy,31,F,A1,998
984,533,Benjamin Sachdev,23,M,A2,999
985,534,Jason Anand,29,M,A1,1000
986,535,Saksham Agrawal,16,M,A1,176
987,535,Owen Palan,16,M,A2,174
988,535,Irya Vasa,24,F,A3,172
989,535,Gagan Ray,28,M,A4,177
990,536,Vivaan Warrior,45,M,A1,1001
991,536,Chatura Chada,19,M,A2,1002
992,537,Harish Ratti,53,M,A1,1003
993,538,Xavier Kala,30,M,A1,1004
994,538,Dakshesh Mallick,16,M,A2,1005
995,538,Anirudh Dugal,32,M,A3,1006
996,539,Hredhaan Bhagat,27,M,A1,1007
997,540,Jonathan Goda,29,M,A1,1008
998,540,Ekavir Biswas,36,M,A2,1009
999,540,Samaksh Bumb,32,M,A3,1010
1000,541,Samuel Vala,42,M,A1,7
1001,541,Tarak Subramanian,23,M,A2,1
1002,541,Rishi Nagy,43,M,A3,3
1003,541,Upkaar Deol,45,M,A4,6
1004,541,Rushil Oza,36,M,A5,5
1005,541,Naksh Kalla,35,M,A6,8
1006,541,Gabriel Dave,16,M,A7,2
1007,541,Shaurya Kothari,38,M,A8,4
1008,542,Manthan Gala,42,M,A1,1011
1009,542,Owen Saini,26,M,A2,1012
1010,543,Abdul Issac,35,M,A1,1013
1011,543,Elijah Naik,34,M,A2,1014
1012,543,Abhimanyu Dora,18,M,A3,1015
1013,544,Dakshesh Ray,25,M,A1,1016
1014,545,Umang Chatterjee,37,M,A1,1017
1015,546,Fiyaz Purohit,22,M,A1,1018
1016,547,Abhimanyu Prabhakar,43,M,A1,1019
1017,548,Zayan Dash,21,M,A1,1020
1018,548,Vedant Sachdev,45,M,A2,1021
1019,549,Gaurang Shanker,28,M,A1,1022
1020,549,Rachit Goel,16,M,A2,1023
1021,549,Tejas Raj,47,M,A3,1024
1022,550,Wridesh Garde,42,M,A1,129
1023,550,Hritik Sen,34,M,A2,128
1024,550,Kevin Ganesh,27,M,A3,131
1025,550,Utkarsh Biswas,44,M,A4,132
1026,550,Samesh Dhar,41,M,A5,130
1027,550,Aditya Mander,39,M,A6,127
1028,551,Zayan Bali,24,M,A1,1025
1029,551,Banjeet Dhingra,28,M,A2,281
1030,552,Vasana Raj,30,T,A1,1026
1031,553,Rudra Amble,33,M,A1,1027
1032,553,Sai Thaman,18,M,A2,337
1033,553,Isaac Tripathi,27,M,A3,1028
1034,554,Sarthak Pillay,29,M,A1,328
1035,554,Sarthak Bali,33,M,A2,1029
1036,555,Upasna Khurana,16,F,A1,1030
1037,555,Gopal Ramaswamy,31,M,A2,1031
1038,556,Gabriel Rau,33,M,A1,1032
1039,556,Rachit Gulati,34,M,A2,262
1040,557,Faris Roy,27,M,A1,122
1041,557,Jairaj Bassi,41,M,A2,123
1042,557,Faris Desai,19,M,A3,124
1043,558,Harsh Chander,24,M,A1,1033
1044,559,Rayaan Bakshi,37,M,A1,1034
1045,559,Utkarsh Parmar,28,M,A2,1035
1046,560,Saanvi Lad,41,F,A1,1036
1047,561,Victor Das,16,M,A1,1037
1048,562,Yug Pathak,16,M,A1,1038
1049,563,Yagnesh Bose,17,M,A1,1039
1050,564,Neha Anne,42,F,A1,1040
1051,565,Darsh Hans,39,M,A1,1041
1052,566,Ekapad Kannan,16,M,A1,1042
1053,566,Dev Loyal,43,M,A2,1043
1054,567,Jhalak Kuruvilla,25,F,A1,57
1055,567,Victor Narula,34,M,A2,54
1056,567,Balendra Dube,17,M,A3,53
1057,567,Caleb Borah,35,M,A4,55
1058,567,Jalsa Samra,16,F,A5,51
1059,567,Ishanvi Yogi,17,T,A6,52
1060,567,Gaurav Krishnamurthy,34,M,A7,56
1061,568,Hardik Mand,24,M,A1,1044
1062,568,Charan Muni,34,M,A2,1045
1063,569,Parth Chaudhari,16,M,A1,142
1064,569,Samarth Kurian,37,M,A2,145
1065,569,Ishwar Subramaniam,21,M,A3,141
1066,569,Ekalinga Kumar,30,M,A4,143
1067,569,Jackson Chacko,28,M,A5,144
1068,570,Qasim Bassi,22,M,A1,140
1069,570,Anjali Wali,37,F,A2,137
1070,570,Chanakya Goel,41,M,A3,136
1071,570,Aadi Sankar,39,M,A4,139
1072,570,Ranbir Rajan,34,M,A5,133
1073,570,Chakradhar Subramaniam,36,M,A6,138
1074,570,Darika Babu,29,F,A7,134
1075,570,Zayyan Saini,49,M,A8,135
1076,571,Samarth Memon,48,M,A1,1046
1077,572,Gautam Naidu,35,M,A1,1047
1078,573,Kalpit Dugal,16,M,A1,256
1079,573,Quincy Dhillon,27,M,A2,1048
1080,574,Vidhi Nagy,25,F,A1,1049
1081,574,Bachittar Rajan,23,M,A2,1050
1082,575,Shivansh Saran,24,M,A1,1051
1083,575,Nathaniel Hora,29,M,A2,1052
1084,576,Darpan Dash,16,M,A1,1053
1085,577,Aditya Agrawal,45,M,A1,1054
1086,578,Manan Sen,28,M,A1,26
1087,578,Harrison Savant,27,M,A2,24
1088,578,Qarin Hegde,28,M,A3,25
1089,579,Megha Sarma,31,F,A1,64
1090,579,Rudra Balasubramanian,23,M,A2,65
1091,580,Oscar Ratta,31,M,A1,1055
1092,581,Xiti Dara,26,F,A1,1056
1093,581,Charan Balakrishnan,24,M,A2,1057
1094,582,Isaiah Garde,49,M,A1,1058
1095,583,Christopher Bava,38,M,A1,1059
1096,584,Devansh Bhagat,34,M,A1,201
1097,584,Logan Rao,34,M,A2,200
1098,584,Harita Shankar,36,F,A3,204
1099,584,Aarini Basak,16,F,A4,197
1100,584,Waida Zachariah,30,F,A5,202
1101,585,Dev Nagar,38,M,A1,1060
1102,585,Siddharth Khatri,33,M,A2,266
1103,586,Aayush Swamy,42,M,A1,259
1104,587,Jhalak Kuruvilla,25,F,A1,57
1105,587,Gaurav Krishnamurthy,34,M,A2,56
1106,587,Caleb Borah,35,M,A3,55
1107,587,Victor Narula,34,M,A4,54
1108,587,Ishanvi Yogi,17,T,A5,52
1109,588,Manbir Butala,28,M,A1,1061
1110,589,Vivaan Bhat,51,M,A1,327
1111,590,Yagnesh Cheema,28,M,A1,1062
1112,590,Hemang Wable,32,M,A2,1063
1113,591,Zayyan Cherian,34,M,A1,1064
1114,591,Imaran Patla,42,M,A2,1065
1115,592,Ryan Guha,22,M,A1,1066
1116,593,Mitesh Chaudry,38,M,A1,1067
1117,594,Kiaan Ramanathan,26,M,A1,282
1118,595,Hemang Swamy,19,M,A1,326
1119,596,Hitesh Dora,16,M,A1,1068
1120,596,Zayan Sankar,21,M,A2,1069
1121,597,Rayaan Sami,22,M,A1,1070
1122,597,Manan Gulati,42,M,A2,1071
1123,598,Kritika Choudhry,25,F,A1,1072
1124,599,Kiaan Khare,16,M,A1,1073
1125,600,Shravya Chaudhuri,33,F,A1,1074
1126,601,Maanas Mani,28,M,A1,1075
1127,602,Michael Khare,37,M,A1,1076
1128,603,Ekavir Arya,53,M,A1,1077
1129,604,Farhan Tata,28,M,A1,299
1130,604,Gaurang Lalla,30,M,A2,1078
1131,605,Jeremiah Raj,36,M,A1,284
1132,606,Arin Badal,27,M,A1,1079
1133,606,Ishaan Vohra,16,M,A2,1080
1134,606,Nicholas Uppal,27,M,A3,229
1135,607,Nidra Nayak,27,F,A1,1081
1136,608,Veer Arya,51,M,A1,1082
1137,609,Dayita Madan,31,F,A1,1083
1138,610,Ekavir Parikh,22,M,A1,1084
1139,610,Alexander Konda,49,M,A2,1085
1140,611,Gunbir Purohit,33,M,A1,1086
1141,612,Orinder Kakar,29,M,A1,72
1142,612,Brijesh Mody,28,M,A2,71
1143,612,Ekbal Misra,35,M,A3,68
1144,612,Abdul Dhaliwal,25,M,A4,69
1145,613,Utkarsh Palan,40,M,A1,1087
1146,613,Christopher Anand,21,M,A2,1088
1147,614,Robert Ahluwalia,28,M,A1,159
1148,614,Omkaar Ben,29,M,A2,158
1149,615,Manan Aurora,38,M,A1,1089
1150,615,Anmol Kalla,41,M,A2,1090
1151,615,David Bera,38,M,A3,1091
1152,616,Jeremiah Devi,28,M,A1,1092
1153,616,Meghana Thakkar,30,F,A2,1093
1154,617,Indira Sankaran,16,F,A1,1094
1155,618,Krish Goswami,25,M,A1,191
1156,618,Naksh Pandya,35,M,A2,190
1157,618,Bishakha Gokhale,27,F,A3,189
1158,619,Irya Vasa,24,F,A1,172
1159,619,Caleb Majumdar,31,M,A2,170
1160,619,Owen Palan,16,M,A3,174
1161,620,Aadi Banerjee,37,M,A1,344
1162,621,Anirudh Rajagopalan,27,M,A1,163
1163,621,Gagan Talwar,16,M,A2,165
1164,621,Abdul Jaggi,39,M,A3,166
1165,622,Harish Mitra,35,M,A1,1095
1166,622,Chaman Mishra,16,F,A2,1096
1167,623,Naksh Thakur,36,M,A1,1097
1168,624,Vidhi Salvi,48,T,A1,1098
1169,625,Devansh Memon,16,M,A1,1099
1170,625,Charles Ganesan,26,M,A2,336
1171,626,Krishna Chhabra,22,M,A1,1100
1172,627,Yug Deshpande,27,M,A1,1101
1173,628,Dakshesh Bhavsar,18,M,A1,1102
1174,629,Warjas Bakshi,28,M,A1,1103
1175,630,George Keer,32,M,A1,1104
1176,630,Theodore Dasgupta,49,M,A2,1105
1177,631,Ekavir Khosla,37,M,A1,1106
1178,632,Rohan Raju,30,M,A1,1107
1179,633,Ethan Bala,34,M,A1,1108
1180,633,Veer Dara,17,M,A2,1109
1181,634,Ekaraj Sidhu,29,M,A1,1110
1182,635,Praneel Tella,47,M,A1,1111
1183,635,Owen Vohra,16,M,A2,1112
1184,636,Faqid Pandey,22,M,A1,1113
1185,636,Victor Dey,20,M,A2,1114
1186,637,Dhruv Naik,29,M,A1,1115
1187,638,Farhan Walla,26,M,A1,66
1188,638,Megha Sarma,31,F,A2,64
1189,639,Wazir Naik,16,M,A1,1116
1190,640,Azaan Krishna,38,M,A1,1117
1191,641,Naveen Chokshi,36,M,A1,1118
1192,642,Theodore Mangal,25,M,A1,1119
1193,643,Chanakya Jani,55,M,A1,1120
1194,643,Ekaraj Ahluwalia,34,M,A2,1121
1195,644,Girish Johal,47,M,A1,1122
1196,645,Ekapad Bhavsar,30,M,A1,1123
1197,646,Chandresh Dalal,17,M,A1,1124
1198,647,Advay Kapur,21,M,A1,1125
1199,647,Jeremiah Ramakrishnan,33,M,A2,1126
1200,648,Ekalinga Narula,41,M,A1,87
1201,648,Harita Bumb,33,F,A2,90
1202,648,Michael Sur,24,M,A3,89
1203,648,Tejas Malhotra,33,M,A4,86
1204,649,Ekbal Misra,35,M,A1,68
1205,649,Indrajit Krishnan,27,M,A2,74
1206,649,Ekavir Dyal,26,M,A3,73
1207,649,Orinder Kakar,29,M,A4,72
1208,650,Imaran Lall,35,M,A1,265
1209,650,Karan Balan,27,M,A2,1127
1210,650,Omkaar Sama,36,M,A3,1128
1211,651,Azaan Keer,39,M,A1,1129
1212,652,Wriddhish Dayal,42,M,A1,1130
1213,652,Ansh Chawla,41,M,A2,1131
1214,653,Parth Sankar,38,M,A1,1132
1215,653,Max Kari,44,M,A2,1133
1216,653,Baghyawati Bal,26,F,A3,1134
1217,654,Naveen Bhatnagar,33,M,A1,315
1218,655,Ekapad D’Alia,24,M,A1,1135
1219,656,Barkha Khanna,22,F,A1,1136
1220,657,Janani Wali,16,F,A1,41
1221,657,Saksham Chanda,29,M,A2,38
1222,657,Indrajit Kala,32,M,A3,39
1223,657,Aayush Contractor,40,M,A4,42
1224,657,Udant Khosla,34,M,A5,43
1225,657,Zayyan Dutta,31,M,A6,37
1226,657,Anmol Nagi,44,M,A7,44
1227,658,Theodore Gole,26,M,A1,1137
1228,659,Frado Banik,37,M,A1,168
1229,659,Jagdish Acharya,30,M,A2,169
1230,660,Balvan Bose,28,M,A1,1138
1231,661,Jonathan Mohanty,36,M,A1,154
1232,661,Gaurav Prabhakar,25,M,A2,153
1233,661,Ishwar Sekhon,55,M,A3,156
1234,662,Zayan Chawla,44,M,A1,1139
1235,662,Oscar Roy,29,M,A2,1140
1236,663,Michael Kade,22,M,A1,1141
1237,664,Dakshesh Bail,40,M,A1,1142
1238,665,Ayushman Mallick,30,M,A1,1143
1239,666,George Sankar,25,M,A1,1144
1240,667,Hardik Patel,16,M,A1,292
1241,667,Hritik Bala,24,M,A2,1145
