ComplainantID,CaseMasterID,ComplainantName,AgeYear,OccupationID,ReligionID,CasteID,GenderID
609,609,Falak Roy,47,6,7,5,2
610,610,Pranit Jhaveri,34,2,7,1,1
611,611,Mahika Sengupta,21,5,4,1,2
612,612,Rohan Sahni,27,6,2,1,1
613,613,Ethan Shukla,43,9,4,4,1
614,614,Widisha Mani,35,5,4,4,2
615,615,Michael Ahluwalia,24,7,3,3,1
616,616,Chameli Madan,41,1,4,3,2
617,617,Maanav Kanda,34,7,7,2,1
618,618,Warjas Pant,25,6,1,3,1
619,619,Chavvi Lal,18,2,7,3,2
620,620,Nachiket Ghose,34,,4,5,1
621,621,Ojasvi Dewan,34,3,3,1,2
622,622,Gavin Prashad,51,9,6,5,1
623,623,Vivaan Pandya,32,2,3,1,1
624,624,Vihaan Bala,21,1,7,2,1
625,625,Ronith Dass,32,8,2,,1
626,626,Chanakya Mannan,67,9,6,4,1
627,627,Faras Mitra,35,4,5,5,1
628,628,Faraj Dara,31,4,1,3,1
629,629,Rohan Bhakta,45,1,5,4,1
630,630,Elijah Bains,37,1,1,5,1
631,631,Harish Soni,35,8,5,5,1
632,632,Vedika Saha,31,5,4,2,2
633,633,Aashi Mitter,42,8,2,3,2
634,634,Lakshit Andra,25,9,,1,1
635,635,Yashvi Bhatnagar,51,,3,3,2
636,636,Max Ramesh,43,4,3,1,1
637,637,Tamanna Bir,18,6,3,4,2
638,638,Chasmum Cherian,48,6,,3,2
639,639,Jagat Cheema,32,4,7,,1
640,640,Anirudh Bora,24,7,5,1,1
641,641,Saanvi Deol,38,3,6,3,2
642,642,Isha Edwin,23,5,6,2,2
643,643,Samar Bora,26,5,2,1,1
644,644,Yamini Pandey,18,3,1,3,2
645,645,Unni Puri,18,3,3,3,2
646,646,Kala Behl,25,1,6,2,2
647,647,Bahadurjit Dugar,45,4,5,4,1
648,648,Zashil Muni,30,2,6,4,1
649,649,Ayush Choudhry,36,6,7,2,1
650,650,Irya Natt,50,3,5,1,2
651,651,Balhaar Banik,41,7,,1,1
652,652,Yuvraj Tripathi,44,4,4,4,1
653,653,Sachi Badami,37,1,3,1,2
654,654,Edhitha Sani,48,9,4,2,3
655,655,Dhriti Pillai,37,4,4,2,2
656,656,Charita Anne,39,4,7,1,3
657,657,Abhimanyu Krish,40,6,5,5,1
658,658,Anthony Murthy,23,5,2,5,1
659,659,Sneha Srinivas,40,9,3,3,2
660,660,Harshil Talwar,37,2,2,1,1
661,661,Qadim Master,33,9,,4,1
662,662,Meera Brar,36,5,3,4,2
663,663,Ria Dhar,35,4,2,4,2
664,664,Anay Madan,60,5,3,3,1
665,665,Yachana Bahl,61,6,6,1,2
666,666,Michael Balay,18,7,3,3,1
667,667,Teerth Sane,43,7,5,2,1
668,668,Gautami Raj,21,4,4,,2
669,669,Jagat Deo,25,5,7,1,1
670,670,Pratyush Luthra,38,8,1,1,1
671,671,Urvi Andra,46,9,7,1,2
672,672,Balveer Malhotra,72,3,7,4,1
673,673,Kai Majumdar,39,,6,1,1
674,674,Nitara Barman,18,2,6,3,2
675,675,Kamya Palla,44,2,3,4,2
676,676,Dayita Vaidya,38,7,7,2,2
677,677,Quincy Sagar,38,8,6,4,1
678,678,Vrinda Menon,46,,2,,2
679,679,Damyanti Kakar,35,2,2,3,2
680,680,Chaaya Brahmbhatt,32,,4,5,2
681,681,Nathan Luthra,33,6,7,5,1
682,682,Vedant Murty,25,4,5,3,1
683,683,Jai Saxena,24,2,3,,1
684,684,Wyatt Karpe,23,1,4,2,1
685,685,Jason Reddy,53,1,5,1,1
686,686,Tara Sama,35,5,1,3,2
687,687,Wahab Chaudhuri,43,8,6,1,1
688,688,Fiyaz Bora,48,4,7,5,1
689,689,Manan Dani,59,9,2,1,1
690,690,Tara Sengupta,29,8,4,4,2
691,691,Utkarsh Raghavan,27,7,1,1,1
692,692,Tanay Mangal,50,5,,1,1
693,693,Tanveer Venkataraman,39,5,7,2,1
694,694,Lucky Gandhi,33,5,3,5,1
695,695,Theodore Kapur,45,7,1,5,1
696,696,Akshay Baral,41,7,2,1,1
697,697,Tanay Saxena,30,2,1,3,1
698,698,Xiti Lall,31,7,2,3,2
699,699,Baljiwan Narain,47,1,6,1,1
700,700,Vasana Varghese,31,3,4,1,2
701,701,Imaran Hayre,39,5,6,3,1
702,702,Girik Taneja,41,5,,3,1
703,703,Bahadurjit Swaminathan,51,4,2,2,1
704,704,Xavier Suri,23,4,3,5,1
705,705,Nicholas Kota,47,2,3,4,1
706,706,Nathaniel Comar,38,5,1,2,1
707,707,Bhavani Naidu,31,2,4,5,2
708,708,Kalpit Bhagat,32,6,,1,1
709,709,Ishanvi Choudhary,36,9,3,3,2
710,710,Farhan Wason,18,2,2,1,1
711,711,Ridhi Narula,39,3,4,5,2
712,712,Ansh Dugar,40,,7,1,1
713,713,Krishna Bandi,49,9,1,1,2
714,714,Balvan Borah,56,6,5,5,1
715,715,Champak Raman,45,5,3,1,1
716,716,Advay Mittal,41,9,7,1,1
717,717,Mugdha Sanghvi,37,1,6,5,2
718,718,Shravya Pradhan,21,5,6,5,2
719,719,Sneha Kata,53,7,1,,2
720,720,Nachiket Natarajan,38,9,6,5,1
721,721,Benjamin Chandran,47,3,4,1,1
722,722,Bhanumati Tak,41,2,4,4,2
723,723,Henry Suresh,44,5,7,4,1
724,724,Raghav Datta,50,4,2,2,1
725,725,Deepa Barad,18,6,3,3,2
726,726,Aarna Minhas,46,9,6,1,2
727,727,Ekta Mannan,45,5,2,3,2
728,728,Oni Deshmukh,58,8,,4,2
729,729,Aahana Muni,19,6,4,4,2
730,730,Oni Chandra,26,7,2,5,2
731,731,Meghana Sandhu,33,5,5,2,2
732,732,Charan Kalita,39,7,5,3,1
733,733,Oni Malhotra,19,6,5,2,2
734,734,Jack Kalita,18,6,5,3,1
735,735,Ethan Dhar,18,9,5,4,1
736,736,Thomas Sandal,34,,,4,1
737,737,Reyansh Som,41,9,5,3,1
738,738,Liam Dhar,47,9,3,1,1
739,739,Viraj Pal,51,8,2,2,1
740,740,Rachit Gola,25,4,7,2,1
741,741,Gunbir Ahluwalia,30,5,1,3,1
742,742,Madhavi Bandi,43,1,4,1,2
743,743,Jonathan Mahal,28,,5,5,1
744,744,Yatan Ghose,18,3,1,2,1
745,745,Ekaja Butala,20,2,6,4,2
746,746,Bhavani Murthy,49,5,3,3,2
747,747,Rajeshri Varty,56,7,2,1,2
748,748,Kiaan Chacko,64,7,5,1,1
749,749,Gabriel Aggarwal,18,8,6,3,1
750,750,Panini Shukla,72,9,2,4,2
751,751,Hamsini Anne,47,,2,1,2
752,752,Dominic Mukherjee,26,2,2,4,1
753,753,Liam Dey,47,5,2,2,1
754,754,Neelima Lad,47,9,2,1,2
755,755,Umang Garde,58,8,1,2,1
756,756,Hemang Oommen,61,9,2,4,1
757,757,Kai Kamdar,58,7,,5,1
758,758,Vinaya Naidu,32,3,2,5,2
759,759,Saanvi Bandi,45,3,3,2,2
760,760,Girik Parmar,37,2,3,5,1
761,761,Finn Sibal,64,4,1,4,1
762,762,Keya Krishnan,47,3,7,5,2
763,763,Netra Baria,38,8,6,2,2
764,764,Tanay Luthra,35,4,6,3,1
765,765,Ekaraj De,43,4,7,5,1
766,766,Rudra Gandhi,44,5,2,1,1
767,767,Gabriel Mitra,34,6,6,2,1
768,768,Ronith Kala,18,1,5,3,1
769,769,Nihal Mandal,57,4,7,4,1
770,770,Ronith Walla,34,6,1,4,1
771,771,Raksha Pathak,57,4,3,4,2
772,772,Balvan Karpe,50,5,1,3,1
773,773,Jagvi Mittal,50,7,7,2,2
774,774,Hemangini Sandal,26,5,7,2,2
775,775,Shivansh Gola,34,4,1,2,1
776,776,Chandresh Ravel,18,4,,2,1
777,777,Abdul Sunder,38,2,1,1,1
778,778,Umang Thakkar,47,6,1,1,1
779,779,Dayita Gola,61,1,4,,3
780,780,Aarush Nazareth,37,1,6,1,1
781,781,Wishi Sharma,37,,6,3,2
782,782,Manan Parikh,26,1,1,1,1
783,783,Pranav Bansal,28,6,6,2,1
784,784,Xiti Sankar,32,1,5,4,3
785,785,Falak Chaudhuri,52,2,5,3,2
786,786,Tarak Dada,41,8,4,1,1
787,787,Girik Malhotra,24,6,,,1
788,788,Ishita Bahl,46,,4,4,2
789,789,Janya Kar,40,9,5,,2
790,790,Abeer Oza,22,,1,5,1
791,791,Saumya Kumer,56,,,2,2
792,792,Nisha Seth,27,2,7,4,2
793,793,Alka Mander,38,3,4,1,2
794,794,Ranbir Dasgupta,36,8,2,4,1
795,795,Patrick Kalla,30,7,1,3,1
796,796,Vedika Mangat,27,6,5,3,3
797,797,Maanas Aggarwal,18,,,1,1
798,798,Rehaan Sahota,49,2,6,4,1
799,799,Samarth Bajaj,41,8,6,1,1
800,800,Chakradev Prabhakar,36,7,6,4,1
801,801,Robert Vaidya,39,5,6,4,1
802,802,Harish Naidu,24,1,3,5,1
803,803,Hema Shenoy,44,9,4,5,2
804,804,Noah Dutta,41,,5,4,1
805,805,Amol Ray,28,2,1,1,1
806,806,Advik Sarna,43,2,3,1,1
807,807,Bhanumati Master,48,1,6,1,2
808,808,Charles Dhingra,36,1,2,1,1
809,809,Samuel Nori,31,7,1,5,1
810,810,Balhaar Shanker,39,9,4,3,1
811,811,Umang Kuruvilla,21,8,6,3,1
812,812,Qasim Patil,36,3,3,5,1
813,813,Garima Dave,36,5,5,3,2
814,814,Leela Patla,38,4,2,3,2
815,815,Gagan Sule,65,3,6,3,1
816,816,Darpan Hegde,51,3,4,,1
817,817,Ishaan Jain,67,1,4,3,1
818,818,Krishna Warrior,30,1,7,1,1
819,819,Krisha Kunda,52,4,4,3,2
820,820,Bhavika Deo,27,6,3,3,2
821,821,Jairaj Sood,30,5,1,2,1
822,822,Daksha Kale,43,2,1,,2
823,823,Vedant Acharya,55,6,5,3,1
824,824,Lucky Mistry,52,5,,4,1
825,825,Yagnesh Ahuja,37,4,3,1,1
826,826,Upma Modi,39,2,6,2,2
827,827,Gunbir Chopra,28,8,,1,1
828,828,Nathaniel Wali,27,9,5,2,1
829,829,Warjas Saha,20,6,5,4,1
830,830,Max Prabhakar,62,1,1,4,1
831,831,Samarth Pandya,23,8,3,1,1
832,832,Manan Prakash,48,1,1,1,1
833,833,Zayan Sarraf,18,9,5,4,1
834,834,Chatresh Borde,18,1,2,2,1
835,835,Raghav Bhargava,41,2,5,2,1
836,836,Dayamai Sodhi,34,4,2,5,2
837,837,Krisha Narang,38,,1,5,2
838,838,Udant Kala,33,8,6,5,1
839,839,Advay Dey,22,6,6,5,1
840,840,Yashvi Prakash,31,4,2,2,3
841,841,Daksh Wali,46,3,7,,1
842,842,Lakshit Shroff,48,8,7,3,1
843,843,Hemani Nori,19,8,3,4,2
844,844,Adya Anand,29,7,7,5,2
845,845,Leela Kapoor,42,7,1,3,2
846,846,Ethan Jhaveri,18,9,7,2,1
847,847,Bakhshi Narang,40,5,5,1,1
848,848,Lopa Kaul,21,2,5,1,2
849,849,Urvi Dasgupta,42,1,6,1,2
850,850,Theodore Rastogi,70,2,6,2,1
851,851,Charita Gill,38,4,6,4,2
852,852,Yash Parmar,29,1,3,3,1
853,853,Sarthak Halder,54,3,4,3,1
854,854,Chandani Tripathi,26,8,5,3,2
855,855,Vedant Babu,51,1,2,1,1
856,856,Mohammed Bhattacharyya,36,6,1,2,1
857,857,Mahika Naik,27,3,7,4,2
858,858,Ekaraj Singhal,44,1,3,1,1
859,859,Shaurya Gera,28,1,5,1,1
860,860,Yadavi Jani,21,5,7,3,2
861,861,Oni Balakrishnan,49,2,3,2,2
862,862,Arin Zacharia,25,2,1,3,1
863,863,Advika Palla,43,6,7,3,2
864,864,Vyanjana Singh,64,9,1,2,2
865,865,Dhruv Dhar,40,9,2,1,1
866,866,Isaiah Krishna,32,,2,4,1
867,867,Yoshita Varughese,34,3,7,4,2
868,868,Gavin Atwal,32,2,5,1,1
869,869,Ijaya Ravi,36,6,6,5,2
870,870,Yasti Nazareth,27,3,5,,2
871,871,Onveer Venkataraman,20,9,6,3,1
872,872,Agastya Date,56,8,5,3,1
873,873,Prisha Mohanty,41,,1,4,2
874,874,Ekavir Kapadia,47,9,7,,1
875,875,Arjun Walia,40,4,5,3,1
876,876,Rachit Dutt,37,7,7,5,1
877,877,Wazir Sidhu,49,6,4,1,1
878,878,Ekansh Mital,26,4,1,3,1
879,879,Samesh Dey,48,2,2,3,1
880,880,Shivani Dutta,52,5,7,2,2
881,881,David Doshi,49,7,7,3,1
882,882,Nachiket Viswanathan,28,7,1,5,1
883,883,Laban Baria,47,5,1,3,1
884,884,Madhav Kar,33,1,7,4,1
885,885,Yachana Sankaran,18,8,7,3,2
886,886,Chakrika Arya,43,1,3,4,2
887,887,Charles Sura,45,4,6,4,1
888,888,Ucchal Ramesh,34,9,2,5,2
889,889,Prisha Sarraf,32,,2,4,2
890,890,Chavvi Master,18,2,5,3,2
891,891,Arjun Nair,19,,4,4,1
892,892,Ojas Pandey,30,9,6,1,1
893,893,Isha Lanka,34,4,4,5,2
894,894,Ikshita Mukherjee,61,6,1,2,2
895,895,Samaksh Lall,18,,5,4,1
896,896,Anmol Korpal,32,7,7,4,1
897,897,Eta Arora,52,7,6,2,3
898,898,Triveni Grewal,22,1,5,5,2
899,899,Rajata Keer,36,5,4,2,2
900,900,Naksh Cheema,29,2,2,1,1
901,901,Urvashi Tank,34,1,7,1,2
902,902,William Divan,37,9,4,2,1
903,903,Jonathan Bala,62,8,3,5,1
904,904,Nidra Narayanan,52,7,6,2,2
905,905,Aarini Bera,18,,6,1,2
906,906,Jeet Gola,25,5,2,4,1
907,907,Tamanna Ram,47,4,6,5,2
908,908,Nimrat Pant,34,9,1,5,2
909,909,Sai Iyer,36,1,,5,1
910,910,Upkaar Chandra,54,5,,2,1
911,911,Rachit Chandran,44,8,5,5,1
912,912,Bakhshi Gera,31,9,4,4,1
913,913,Zaid Gopal,30,5,2,4,1
914,914,Ridhi Goel,33,3,5,4,2
915,915,Darika Palla,43,8,5,2,3
916,916,Inaya Dubey,49,8,2,5,3
917,917,Devika Bhatti,18,6,7,2,2
918,918,Saksham Barman,39,6,1,2,1
919,919,Harish Mandal,41,7,1,,1
920,920,Madhav Sandhu,30,5,5,4,1
921,921,Robert Mohan,18,1,3,4,1
922,922,Amrita Batta,47,3,7,4,2
923,923,Qasim Basu,35,3,2,5,1
924,924,Harshil Dada,27,4,2,2,1
925,925,Gaurang Ramakrishnan,46,4,6,2,1
926,926,Harsh Mahajan,60,9,6,2,1
927,927,Yagnesh Kulkarni,47,5,4,3,1
928,928,Deepa D’Alia,29,5,2,4,2
929,929,Meghana Lal,58,4,3,3,2
930,930,Caleb Tank,34,1,6,4,1
931,931,Wahab Srinivas,36,,3,1,1
932,932,Qasim Sarma,18,8,3,3,1
933,933,Abhimanyu Dua,43,4,1,4,1
934,934,Vihaan Iyer,64,7,1,4,1
935,935,Mugdha Tiwari,55,2,5,2,2
936,936,Oliver Sarna,32,3,6,4,1
937,937,Nitara Bhandari,53,6,6,,2
938,938,Anjali Dhar,46,,6,1,3
939,939,Balhaar Bahri,51,,2,5,1
940,940,Jeremiah Pai,43,4,1,4,1
941,941,Mekhala Ghosh,26,5,7,1,2
942,942,Advaith Sankaran,18,3,6,4,1
943,943,Samesh Karan,33,8,3,5,1
944,944,Victor Sethi,37,,3,2,1
945,945,Ekani Wagle,28,5,1,3,2
946,946,Jalsa Ramaswamy,18,9,1,1,2
947,947,Harish Kalla,40,4,7,1,1
948,948,Ira Dora,36,3,3,4,2
949,949,Dhruv Sur,46,6,5,3,1
950,950,Chaman Bail,22,7,4,3,2
951,951,Naksh Parikh,38,4,7,1,1
952,952,Vansha Soman,27,3,1,3,2
953,953,Finn Sagar,40,7,7,5,1
954,954,Logan Krish,34,8,5,1,1
955,955,Anmol Deshmukh,18,3,1,5,1
956,956,Frederick Bahri,35,5,4,5,1
957,957,Pallavi Chada,43,9,7,2,2
958,958,Mugdha Chacko,54,8,,5,2
959,959,Inaya Varghese,53,,,,2
960,960,Anusha Mahajan,55,1,1,3,3
961,961,Nidhi Rai,18,8,,5,2
962,962,Oliver Peri,32,8,6,3,1
963,963,Chakrika Sengupta,52,4,2,,2
964,964,Aayush Arya,39,5,2,2,1
965,965,Bimala Dugal,34,5,6,,3
966,966,Ayaan Dewan,55,4,7,1,1
967,967,Chakradev Aggarwal,66,2,5,3,1
968,968,Gopal Soni,18,4,3,4,1
969,969,Maanas Bhat,20,8,6,4,1
970,970,Balveer Goda,53,5,1,3,1
971,971,Girik Nagy,45,2,5,5,1
972,972,Samuel Toor,33,9,,1,1
973,973,Jeremiah Manda,18,8,5,4,1
974,974,Abha Chakrabarti,30,8,1,5,2
975,975,Nathaniel Seshadri,22,3,7,4,1
976,976,Mason Suresh,40,2,5,1,1
977,977,Viraj Shenoy,26,5,3,4,1
978,978,Ekaraj Nadig,65,8,3,1,1
979,979,Faqid Gour,44,4,3,2,1
980,980,Om Hora,32,4,5,2,1
981,981,Nidra Mall,29,8,1,2,2
982,982,Tarak Saran,18,2,5,4,1
983,983,Janaki Saha,68,8,4,,2
984,984,Omkaar Mukhopadhyay,42,3,6,5,1
985,985,Qasim Solanki,28,9,1,5,1
986,986,Nihal Kaur,40,4,2,4,1
987,987,Wazir Mand,28,4,2,4,1
988,988,Jeet Suresh,23,8,5,,1
989,989,Vihaan Lata,55,2,4,2,1
990,990,Lakshit Dhar,40,3,3,1,1
991,991,Nirja Yadav,47,8,7,2,2
992,992,Ijaya Dara,45,4,4,3,2
993,993,Kritika Puri,28,7,1,3,2
994,994,Advik Balakrishnan,21,5,6,4,1
995,995,Ethan Sekhon,55,2,3,1,1
996,996,Lakshit Hora,43,2,1,4,1
997,997,Neel Badal,46,,7,3,1
998,998,Ojasvi Randhawa,18,9,1,1,2
999,999,Bhavna Dey,26,2,,4,2
1000,1000,Rachana Nigam,18,3,6,4,2
1001,1001,Xiti Rattan,58,,1,3,2
1002,1002,Jhalak Khatri,35,5,1,3,2
1003,1003,Amaira Ben,45,,2,2,2
1004,1004,Ekantika Tella,38,4,1,2,2
1005,1005,Andrew Joshi,32,8,2,5,1
1006,1006,Gauri Jaggi,31,3,1,1,2
1007,1007,Mekhala Seth,45,5,3,4,2
1008,1008,Harsh Goyal,41,1,1,3,1
1009,1009,Vincent Bhagat,57,5,1,,1
1010,1010,Nilima Arora,40,1,6,4,2
1011,1011,Yahvi Rama,51,6,6,3,2
1012,1012,Xalak Srinivasan,57,7,4,5,2
1013,1013,Aadi Balasubramanian,56,8,7,4,1
1014,1014,Raksha Kale,44,,7,2,2
1015,1015,Meera Sahni,38,9,4,,2
1016,1016,Amruta Soni,26,3,6,,2
1017,1017,Lopa Bajaj,35,5,6,3,2
1018,1018,Tarak Shroff,52,9,1,5,1
1019,1019,Azad Mand,39,1,2,5,1
1020,1020,Anya Saran,18,2,1,5,2
1021,1021,Vasatika Sodhi,23,,7,2,2
1022,1022,Ridhi Prabhu,45,9,4,,2
1023,1023,Naveen Palan,34,1,1,4,1
1024,1024,Gagan Ratti,46,3,1,5,1
1025,1025,Praneel Shukla,38,2,3,1,1
1026,1026,Zehaan Dhillon,18,3,3,2,1
1027,1027,Yoshita Chawla,43,6,2,1,2
1028,1028,Nicholas Prakash,25,8,3,2,1
1029,1029,Utkarsh Dugal,34,8,7,5,1
1030,1030,Yug Dhawan,51,6,7,4,1
1031,1031,Max Kadakia,33,7,5,4,1
1032,1032,Ishita Grewal,41,3,4,,2
1033,1033,Pavani Rama,27,1,7,5,2
1034,1034,Amol Tata,33,6,4,4,1
1035,1035,Vritti Rajagopal,58,1,4,5,2
1036,1036,Widisha Chadha,26,8,5,2,2
1037,1037,Sachi Nazareth,21,5,4,4,2
1038,1038,Devansh Bala,56,8,4,3,1
1039,1039,Vedika Maharaj,49,4,2,3,3
1040,1040,Maanav Narula,43,1,3,1,1
1041,1041,Dayamai Dubey,20,1,4,5,2
1042,1042,Gaurang Puri,23,9,7,2,1
1043,1043,Vamakshi D’Alia,34,2,3,2,2
1044,1044,Advik Sarma,33,3,1,5,1
1045,1045,Qarin Cherian,32,,6,2,1
1046,1046,Bachittar Chahal,53,5,6,3,1
1047,1047,Darpan Bajwa,20,4,2,4,1
1048,1048,Udant Prakash,43,2,6,5,1
1049,1049,Kala Jain,19,7,2,1,2
1050,1050,Abeer Chowdhury,18,2,3,3,1
1051,1051,William Srinivas,36,6,4,1,1
1052,1052,Elijah Bir,58,,1,,1
1053,1053,Samuel Pathak,33,2,3,1,1
1054,1054,Lekha Ray,39,5,1,2,2
1055,1055,Rachit Raman,52,3,7,2,1
1056,1056,Samar Dugar,20,8,3,,1
1057,1057,Tarak Balasubramanian,64,,3,2,1
1058,1058,Shravya Mand,46,2,4,2,2
1059,1059,Om Chand,53,5,6,1,1
1060,1060,Ladli Loyal,48,4,3,3,2
1061,1061,Gopal Nayak,24,8,2,5,1
1062,1062,Girindra Dewan,23,,,2,1
1063,1063,Yuvraj Prasad,23,4,2,1,1
1064,1064,Elijah Kumar,22,2,5,2,1
1065,1065,Utkarsh Malhotra,47,5,1,5,1
1066,1066,Vyanjana Sarkar,38,6,6,3,2
1067,1067,Avni Barman,31,5,,5,2
1068,1068,Eesha Char,32,3,1,5,2
1069,1069,Manya Mane,41,3,1,2,2
1070,1070,Januja Garg,46,6,7,1,2
1071,1071,Samar Kant,40,8,2,4,1
1072,1072,Teerth Raju,38,7,7,1,1
1073,1073,Hredhaan Kata,30,1,1,5,1
1074,1074,Ishanvi Swamy,23,3,,2,2
1075,1075,Zaitra Oommen,34,3,6,1,2
1076,1076,Timothy Jha,48,9,2,4,1
1077,1077,Maanav Kashyap,50,3,4,5,1
1078,1078,Vrinda Bajwa,27,1,3,,2
1079,1079,Robert Pai,40,2,3,1,1
1080,1080,Urmi Sehgal,67,5,7,2,2
1081,1081,Qadim Lad,18,4,6,5,1
1082,1082,Qabil Bava,52,8,3,5,1
1083,1083,Nandini Dhar,46,7,1,3,2
1084,1084,Samarth Muni,38,2,5,,1
1085,1085,Atharv Goda,43,7,1,,1
1086,1086,Vrinda Sampath,37,6,1,,2
1087,1087,Balvan Bhavsar,38,6,,3,1
1088,1088,Krisha Anand,57,5,1,1,2
1089,1089,Ronith Deshmukh,63,3,1,3,1
1090,1090,Maya Shere,33,2,6,3,2
1091,1091,Jeet Edwin,33,7,,4,1
1092,1092,Yash Rana,21,2,4,2,1
1093,1093,Samaksh Krishnamurthy,26,1,1,3,1
1094,1094,Dev Bansal,29,8,2,1,1
1095,1095,Raghav Mistry,21,7,5,5,1
1096,1096,Jhalak Sarna,18,9,5,3,2
1097,1097,Yagnesh Rastogi,44,8,3,3,1
1098,1098,Daksha Merchant,38,9,6,2,2
1099,1099,Anusha Srinivas,18,9,7,4,2
1100,1100,Ikbal Verma,32,4,5,5,1
1101,1101,Ati Varughese,27,9,3,3,2
1102,1102,Ganga Purohit,26,5,2,2,2
1103,1103,Rehaan Majumdar,32,4,7,1,1
1104,1104,Nidra Arora,45,3,2,4,2
1105,1105,Sathvik Doshi,18,9,7,,1
1106,1106,Kevin Subramanian,43,7,6,5,1
1107,1107,Veda Oommen,21,9,3,3,2
1108,1108,Alka Saraf,18,7,5,2,2
1109,1109,Mason Kurian,38,5,6,1,1
1110,1110,Chandran Tiwari,35,5,1,4,1
1111,1111,Bhavini Murthy,32,6,7,5,2
1112,1112,Ganga Sachdeva,19,9,7,3,2
1113,1113,Dhriti Morar,33,4,4,4,2
1114,1114,Jalsa Ravi,82,3,2,1,2
1115,1115,Nihal Puri,38,9,5,3,1
1116,1116,Yatin Chanda,41,2,5,4,1
1117,1117,Atharv Agate,33,7,7,4,1
1118,1118,Madhav Peri,41,9,1,5,1
1119,1119,Nilima Narayanan,47,9,2,3,2
1120,1120,Meghana Devi,45,9,6,,2
1121,1121,Chanakya Taneja,18,2,2,4,1
1122,1122,Upkaar Parmer,47,5,5,5,1
1123,1123,Henry Khosla,31,4,7,2,1
1124,1124,Falak Chokshi,29,8,1,1,2
1125,1125,Samarth Das,41,6,1,3,1
1126,1126,Rajata Dugar,39,8,6,2,2
1127,1127,Arya Balay,35,1,4,3,2
1128,1128,Varenya Deol,39,9,5,3,2
1129,1129,Sarthak Chander,32,7,5,4,1
1130,1130,Ekaraj Khatri,26,4,2,5,1
1131,1131,Radha Oza,21,9,7,2,2
1132,1132,Wyatt Thaker,40,4,6,1,1
1133,1133,Guneet Saran,41,5,5,3,1
1134,1134,Kala Murty,33,2,1,1,2
1135,1135,Rudra Lanka,39,,2,4,1
1136,1136,Indrajit Sengupta,38,6,1,3,1
1137,1137,Arunima Borra,41,3,3,3,2
1138,1138,Atharv Taneja,44,6,4,2,1
1139,1139,Saumya Narasimhan,29,4,2,3,2
1140,1140,Wakeeta Bail,45,9,7,3,2
1141,1141,Madhav Kurian,27,,7,2,1
1142,1142,Mitali More,37,2,4,4,2
1143,1143,Aarav Khatri,47,2,4,3,1
1144,1144,Yamini Warrior,36,4,6,3,2
1145,1145,Yashodhara Das,31,8,,3,2
1146,1146,Liam Chacko,20,,3,1,1
1147,1147,Adya Chadha,65,7,6,,2
1148,1148,Wakeeta Panchal,57,3,2,4,2
1149,1149,Onkar Ramachandran,44,4,4,4,1
1150,1150,Warhi Bhavsar,44,8,3,4,2
1151,1151,Ijaya Aggarwal,34,8,7,4,2
1152,1152,Triya Amble,18,8,2,,2
1153,1153,Panini Dar,68,3,,3,2
1154,1154,Unnati Memon,38,3,6,3,2
1155,1155,Ekantika Kuruvilla,47,7,6,4,2
1156,1156,Samesh Borde,29,3,1,1,1
1157,1157,Agastya Mane,58,4,3,1,1
1158,1158,Aryan Malhotra,24,2,2,3,1
1159,1159,Nimrat Salvi,46,,3,5,2
1160,1160,Ekapad Biswas,39,7,5,2,1
1161,1161,Samaksh Chhabra,49,1,7,4,1
1162,1162,Jagdish Reddy,31,5,2,1,1
1163,1163,Jagat Bhargava,42,6,3,3,1
1164,1164,Samaksh Sabharwal,59,1,6,4,1
1165,1165,Aadi Contractor,45,,7,2,1
1166,1166,Dominic Baria,23,,7,2,1
1167,1167,Manya Chowdhury,50,6,,5,2
1168,1168,Ishanvi Sekhon,21,1,2,5,2
1169,1169,Omaja Roy,19,6,1,3,2
1170,1170,Eta Jhaveri,68,9,4,3,2
1171,1171,Yash Suresh,45,1,7,4,1
1172,1172,Tejas Bawa,55,7,1,2,1
1173,1173,Harsh Sachdev,51,3,1,3,1
1174,1174,Jasmit Sengupta,31,3,6,3,2
1175,1175,Krishna Dyal,47,1,1,,1
1176,1176,Christopher Loyal,68,6,5,4,1
1177,1177,Madhavi Varty,28,1,6,2,2
1178,1178,Jonathan Konda,50,7,,4,1
1179,1179,Wridesh Hari,37,8,4,5,1
1180,1180,Sachi Sodhi,38,2,6,3,2
1181,1181,Abhiram Bose,75,3,2,4,1
1182,1182,Dalaja Sastry,51,2,1,2,2
1183,1183,Janya Kala,28,3,7,5,2
1184,1184,Darpan Mand,52,4,2,3,1
1185,1185,Henry Chander,28,3,3,5,1
1186,1186,Jeremiah Yadav,35,3,6,1,1
1187,1187,Liam Acharya,31,4,6,4,1
1188,1188,Gabriel Dugar,57,6,7,1,1
1189,1189,Anamika Dalal,40,5,7,4,2
1190,1190,Warjas Radhakrishnan,56,6,6,1,1
1191,1191,Zinal Gill,66,,7,3,2
1192,1192,Hitesh Bora,54,9,6,4,1
1193,1193,Zinal Kale,45,,6,1,2
1194,1194,Liam Mutti,38,7,7,5,1
1195,1195,Dev Bhagat,32,7,6,4,1
1196,1196,Dayita Srinivas,41,2,1,,2
1197,1197,Aryan Trivedi,37,3,6,4,1
1198,1198,Omkaar Vohra,21,4,6,4,1
1199,1199,Tanay Swaminathan,50,4,2,5,1
